lot_id,line,object,date,started_at,equipment_id,inspected_count,defect_count,operator_shift,LINE_NUM,CELL_ID,START_TIME,END_TIME,PRE_PROCESS_A,PRE_PROCESS_B,AI_JUDGE,AI_ERROR_CODE,AD_SCORE,INSPECTOR_JUDGE,INSPECTOR_ERROR_CODE
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:35:45,EQ-01-A,1,1,day,01,L01AAL100063,2026-08-06 08:35:45,2026-08-06 08:37:42,2,0.458,RE,ESA7,1.12,NG,ESA7
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:36:07,EQ-01-A,1,0,day,01,L01AAL100064,2026-08-06 08:36:07,2026-08-06 08:38:02,1,0.577,OK,0000,0.81,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:36:46,EQ-01-A,1,0,day,01,L01AAL100065,2026-08-06 08:36:46,2026-08-06 08:38:47,2,0.828,OK,0000,0.86,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:37:12,EQ-01-A,1,0,day,01,L01AAL100066,2026-08-06 08:37:12,2026-08-06 08:39:11,1,0.413,OK,0000,0.82,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:37:42,EQ-01-A,1,0,day,01,L01AAL100067,2026-08-06 08:37:42,2026-08-06 08:39:43,2,0.486,OK,0000,0.83,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:38:06,EQ-01-A,1,0,day,01,L01AAL100068,2026-08-06 08:38:06,2026-08-06 08:40:01,1,0.668,OK,0000,0.85,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:38:45,EQ-01-A,1,0,day,01,L01AAL100069,2026-08-06 08:38:45,2026-08-06 08:40:41,1,0.39,OK,0000,0.92,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:39:24,EQ-01-A,1,0,day,01,L01AAL100070,2026-08-06 08:39:24,2026-08-06 08:41:22,2,0.507,OK,0000,0.87,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:39:51,EQ-01-A,1,0,day,01,L01AAL100071,2026-08-06 08:39:51,2026-08-06 08:41:48,2,0.409,OK,0000,0.85,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:40:11,EQ-01-A,1,0,day,01,L01AAL100072,2026-08-06 08:40:11,2026-08-06 08:42:07,2,0.547,OK,0000,0.8,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:40:34,EQ-01-A,1,0,day,01,L01AAL100073,2026-08-06 08:40:34,2026-08-06 08:42:35,1,0.802,OK,0000,0.89,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:41:07,EQ-01-A,1,0,day,01,L01AAL100074,2026-08-06 08:41:07,2026-08-06 08:43:04,1,0.44,OK,0000,0.8,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:41:30,EQ-01-A,1,0,day,01,L01AAL100075,2026-08-06 08:41:30,2026-08-06 08:43:29,1,0.552,OK,0000,0.84,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:42:05,EQ-01-A,1,0,day,01,L01AAL100076,2026-08-06 08:42:05,2026-08-06 08:44:05,2,0.553,OK,0000,0.85,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:42:45,EQ-01-A,1,0,day,01,L01AAL100077,2026-08-06 08:42:45,2026-08-06 08:44:48,1,0.576,OK,0000,0.9,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:43:13,EQ-01-A,1,1,day,01,L01AAL100078,2026-08-06 08:43:13,2026-08-06 08:45:08,1,0.585,NG,ESA0,1.7,NG,ESA0
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:43:44,EQ-01-A,1,0,day,01,L01AAL100079,2026-08-06 08:43:44,2026-08-06 08:45:44,1,0.704,OK,0000,0.91,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:44:16,EQ-01-A,1,0,day,01,L01AAL100080,2026-08-06 08:44:16,2026-08-06 08:46:16,2,0.973,OK,0000,0.8,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:44:38,EQ-01-A,1,0,day,01,L01AAL100081,2026-08-06 08:44:38,2026-08-06 08:46:35,1,0.536,OK,0000,0.8,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:45:15,EQ-01-A,1,0,day,01,L01AAL100082,2026-08-06 08:45:15,2026-08-06 08:47:12,1,0.583,OK,0000,0.82,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:45:54,EQ-01-A,1,0,day,01,L01AAL100083,2026-08-06 08:45:54,2026-08-06 08:47:51,1,0.789,RE,ESA8,1.17,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:46:30,EQ-01-A,1,0,day,01,L01AAL100084,2026-08-06 08:46:30,2026-08-06 08:48:26,2,0.247,OK,0000,0.82,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:46:59,EQ-01-A,1,0,day,01,L01AAL100085,2026-08-06 08:46:59,2026-08-06 08:49:03,1,0.204,OK,0000,0.87,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:47:35,EQ-01-A,1,0,day,01,L01AAL100086,2026-08-06 08:47:35,2026-08-06 08:49:32,2,0.19,OK,0000,0.84,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:48:14,EQ-01-A,1,0,day,01,L01AAL100087,2026-08-06 08:48:14,2026-08-06 08:50:17,2,0.188,OK,0000,0.83,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:48:46,EQ-01-A,1,0,day,01,L01AAL100088,2026-08-06 08:48:46,2026-08-06 08:50:42,1,0.747,OK,0000,0.85,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:49:16,EQ-01-A,1,1,day,01,L01AAL100089,2026-08-06 08:49:16,2026-08-06 08:51:18,2,0.37,RE,ESA7,1.25,NG,ESA0
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:49:42,EQ-01-A,1,0,day,01,L01AAL100090,2026-08-06 08:49:42,2026-08-06 08:51:47,1,0.503,OK,0000,0.86,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:50:20,EQ-01-A,1,0,day,01,L01AAL100091,2026-08-06 08:50:20,2026-08-06 08:52:20,2,0.295,OK,0000,0.86,OK,0000
LOT-20260806-AAL,line_01,pcb1,2026-08-06,2026-08-06 08:50:56,EQ-01-A,1,0,day,01,L01AAL100092,2026-08-06 08:50:56,2026-08-06 08:52:59,1,0.094,OK,0000,0.81,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:00:00,EQ-02-A,1,0,day,02,L02AAI100102,2026-08-06 08:00:00,2026-08-06 08:01:58,2,0.503,OK,0000,0.8,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:00:29,EQ-02-A,1,0,day,02,L02AAI100103,2026-08-06 08:00:29,2026-08-06 08:02:25,1,0.352,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:01:04,EQ-02-A,1,0,day,02,L02AAI100104,2026-08-06 08:01:04,2026-08-06 08:03:08,1,0.488,OK,0000,0.82,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:01:36,EQ-02-A,1,1,day,02,L02AAI100105,2026-08-06 08:01:36,2026-08-06 08:03:41,2,0.428,NG,ESA6,1.87,NG,ESA6
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:01:57,EQ-02-A,1,0,day,02,L02AAI100106,2026-08-06 08:01:57,2026-08-06 08:04:01,2,0.422,OK,0000,0.84,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:02:35,EQ-02-A,1,0,day,02,L02AAI100107,2026-08-06 08:02:35,2026-08-06 08:04:38,1,0.825,OK,0000,0.8,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:02:55,EQ-02-A,1,0,day,02,L02AAI100108,2026-08-06 08:02:55,2026-08-06 08:04:58,2,0.222,OK,0000,0.87,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:03:16,EQ-02-A,1,0,day,02,L02AAI100109,2026-08-06 08:03:16,2026-08-06 08:05:19,2,0.398,OK,0000,0.83,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:03:52,EQ-02-A,1,0,day,02,L02AAI100110,2026-08-06 08:03:52,2026-08-06 08:05:47,1,0.383,OK,0000,0.83,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:04:18,EQ-02-A,1,0,day,02,L02AAI100111,2026-08-06 08:04:18,2026-08-06 08:06:18,2,0.74,OK,0000,0.87,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:04:40,EQ-02-A,1,0,day,02,L02AAI100112,2026-08-06 08:04:40,2026-08-06 08:06:44,1,0.629,OK,0000,0.8,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:05:00,EQ-02-A,1,0,day,02,L02AAI100113,2026-08-06 08:05:00,2026-08-06 08:06:56,1,0.327,OK,0000,0.8,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:05:29,EQ-02-A,1,0,day,02,L02AAI100114,2026-08-06 08:05:29,2026-08-06 08:07:29,2,0.379,OK,0000,0.88,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:05:54,EQ-02-A,1,0,day,02,L02AAI100115,2026-08-06 08:05:54,2026-08-06 08:07:55,1,0.578,OK,0000,0.83,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:06:15,EQ-02-A,1,0,day,02,L02AAI100116,2026-08-06 08:06:15,2026-08-06 08:08:14,2,0.497,OK,0000,0.81,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:06:48,EQ-02-A,1,0,day,02,L02AAI100117,2026-08-06 08:06:48,2026-08-06 08:08:47,2,0.531,OK,0000,0.87,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:07:14,EQ-02-A,1,0,day,02,L02AAI100118,2026-08-06 08:07:14,2026-08-06 08:09:15,1,0.258,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:07:34,EQ-02-A,1,1,day,02,L02AAI100119,2026-08-06 08:07:34,2026-08-06 08:09:32,1,0.64,RE,ESA0,1.21,NG,ESA0
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:08:09,EQ-02-A,1,0,day,02,L02AAI100120,2026-08-06 08:08:09,2026-08-06 08:10:11,2,0.605,OK,0000,0.95,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:08:33,EQ-02-A,1,0,day,02,L02AAI100121,2026-08-06 08:08:33,2026-08-06 08:10:29,2,0.484,OK,0000,0.86,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:08:58,EQ-02-A,1,0,day,02,L02AAI100122,2026-08-06 08:08:58,2026-08-06 08:10:58,2,0.389,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:09:23,EQ-02-A,1,0,day,02,L02AAI100123,2026-08-06 08:09:23,2026-08-06 08:11:24,2,0.569,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:09:52,EQ-02-A,1,0,day,02,L02AAI100124,2026-08-06 08:09:52,2026-08-06 08:11:48,1,0.347,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:10:15,EQ-02-A,1,0,day,02,L02AAI100125,2026-08-06 08:10:15,2026-08-06 08:12:11,2,0.719,OK,0000,0.86,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:10:52,EQ-02-A,1,0,day,02,L02AAI100126,2026-08-06 08:10:52,2026-08-06 08:12:47,1,0.644,RE,ESA1,1.23,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:11:27,EQ-02-A,1,0,day,02,L02AAI100127,2026-08-06 08:11:27,2026-08-06 08:13:23,1,0.612,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:11:54,EQ-02-A,1,0,day,02,L02AAI100128,2026-08-06 08:11:54,2026-08-06 08:13:56,2,0.357,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:12:33,EQ-02-A,1,1,day,02,L02AAI100129,2026-08-06 08:12:33,2026-08-06 08:14:31,2,0.351,RE,ESA0,1.19,NG,ESA0
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:12:59,EQ-02-A,1,0,day,02,L02AAI100130,2026-08-06 08:12:59,2026-08-06 08:14:58,1,0.528,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:13:24,EQ-02-A,1,0,day,02,L02AAI100131,2026-08-06 08:13:24,2026-08-06 08:15:25,1,0.322,OK,0000,0.88,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:13:56,EQ-02-A,1,0,day,02,L02AAI100132,2026-08-06 08:13:56,2026-08-06 08:15:53,1,0.586,OK,0000,0.81,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:14:36,EQ-02-A,1,0,day,02,L02AAI100133,2026-08-06 08:14:36,2026-08-06 08:16:38,2,0.269,OK,0000,0.83,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:14:58,EQ-02-A,1,0,day,02,L02AAI100134,2026-08-06 08:14:58,2026-08-06 08:16:55,2,0.433,OK,0000,0.84,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:15:22,EQ-02-A,1,1,day,02,L02AAI100135,2026-08-06 08:15:22,2026-08-06 08:17:18,2,0.446,RE,ESA7,1.05,NG,ESA7
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:15:55,EQ-02-A,1,0,day,02,L02AAI100136,2026-08-06 08:15:55,2026-08-06 08:17:55,1,0.442,OK,0000,0.83,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:16:26,EQ-02-A,1,1,day,02,L02AAI100137,2026-08-06 08:16:26,2026-08-06 08:18:21,1,0.595,RE,ESA5,1.18,NG,ESA5
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:16:58,EQ-02-A,1,0,day,02,L02AAI100138,2026-08-06 08:16:58,2026-08-06 08:18:56,1,0.752,RE,ESA7,1.06,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:17:38,EQ-02-A,1,0,day,02,L02AAI100139,2026-08-06 08:17:38,2026-08-06 08:19:42,1,0.697,OK,0000,0.83,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:18:18,EQ-02-A,1,0,day,02,L02AAI100140,2026-08-06 08:18:18,2026-08-06 08:20:16,2,0.629,OK,0000,0.84,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:18:53,EQ-02-A,1,0,day,02,L02AAI100141,2026-08-06 08:18:53,2026-08-06 08:20:55,2,0.671,OK,0000,0.82,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:19:28,EQ-02-A,1,0,day,02,L02AAI100142,2026-08-06 08:19:28,2026-08-06 08:21:28,1,0.335,OK,0000,0.9,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:19:55,EQ-02-A,1,0,day,02,L02AAI100143,2026-08-06 08:19:55,2026-08-06 08:21:56,2,0.483,RE,ESA2,1.27,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:20:23,EQ-02-A,1,0,day,02,L02AAI100144,2026-08-06 08:20:23,2026-08-06 08:22:18,1,0.685,OK,0000,0.8,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:20:57,EQ-02-A,1,0,day,02,L02AAI100145,2026-08-06 08:20:57,2026-08-06 08:22:58,2,0.589,OK,0000,0.82,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:21:21,EQ-02-A,1,0,day,02,L02AAI100146,2026-08-06 08:21:21,2026-08-06 08:23:22,1,0.48,OK,0000,0.84,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:21:54,EQ-02-A,1,0,day,02,L02AAI100147,2026-08-06 08:21:54,2026-08-06 08:23:56,1,0.275,OK,0000,0.81,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:22:25,EQ-02-A,1,0,day,02,L02AAI100148,2026-08-06 08:22:25,2026-08-06 08:24:28,1,0.703,OK,0000,0.88,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:22:51,EQ-02-A,1,0,day,02,L02AAI100149,2026-08-06 08:22:51,2026-08-06 08:24:56,1,0.491,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:23:30,EQ-02-A,1,0,day,02,L02AAI100150,2026-08-06 08:23:30,2026-08-06 08:25:31,2,0.456,OK,0000,0.89,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:24:01,EQ-02-A,1,0,day,02,L02AAI100151,2026-08-06 08:24:01,2026-08-06 08:25:57,2,0.47,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:24:38,EQ-02-A,1,0,day,02,L02AAI100152,2026-08-06 08:24:38,2026-08-06 08:26:42,1,0.672,OK,0000,0.81,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:25:11,EQ-02-A,1,0,day,02,L02AAI100153,2026-08-06 08:25:11,2026-08-06 08:27:08,2,0.734,OK,0000,0.8,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:25:43,EQ-02-A,1,0,day,02,L02AAI100154,2026-08-06 08:25:43,2026-08-06 08:27:38,1,0.744,OK,0000,0.83,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:26:09,EQ-02-A,1,0,day,02,L02AAI100155,2026-08-06 08:26:09,2026-08-06 08:28:14,2,0.464,OK,0000,0.8,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:26:47,EQ-02-A,1,0,day,02,L02AAI100156,2026-08-06 08:26:47,2026-08-06 08:28:45,1,0.432,OK,0000,0.8,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:27:11,EQ-02-A,1,0,day,02,L02AAI100157,2026-08-06 08:27:11,2026-08-06 08:29:08,1,0.409,OK,0000,0.83,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:27:46,EQ-02-A,1,0,day,02,L02AAI100158,2026-08-06 08:27:46,2026-08-06 08:29:51,2,0.644,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:28:07,EQ-02-A,1,0,day,02,L02AAI100159,2026-08-06 08:28:07,2026-08-06 08:30:02,1,0.546,OK,0000,0.8,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:28:28,EQ-02-A,1,0,day,02,L02AAI100160,2026-08-06 08:28:28,2026-08-06 08:30:28,2,0.368,OK,0000,0.91,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:28:54,EQ-02-A,1,0,day,02,L02AAI100161,2026-08-06 08:28:54,2026-08-06 08:30:50,2,0.39,OK,0000,0.91,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:29:25,EQ-02-A,1,0,day,02,L02AAI100162,2026-08-06 08:29:25,2026-08-06 08:31:27,1,0.464,OK,0000,0.84,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:30:00,EQ-02-A,1,0,day,02,L02AAI100163,2026-08-06 08:30:00,2026-08-06 08:32:03,2,0.661,OK,0000,0.89,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:30:25,EQ-02-A,1,0,day,02,L02AAI100164,2026-08-06 08:30:25,2026-08-06 08:32:28,1,0.483,OK,0000,0.82,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:31:04,EQ-02-A,1,0,day,02,L02AAI100165,2026-08-06 08:31:04,2026-08-06 08:33:03,2,0.492,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:31:31,EQ-02-A,1,0,day,02,L02AAI100166,2026-08-06 08:31:31,2026-08-06 08:33:33,2,0.634,OK,0000,0.84,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:31:54,EQ-02-A,1,1,day,02,L02AAI100167,2026-08-06 08:31:54,2026-08-06 08:33:55,1,0.593,RE,ESA5,1.41,NG,ESA5
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:32:29,EQ-02-A,1,0,day,02,L02AAI100168,2026-08-06 08:32:29,2026-08-06 08:34:31,2,0.557,RE,ESA5,1.28,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:33:07,EQ-02-A,1,1,day,02,L02AAI100169,2026-08-06 08:33:07,2026-08-06 08:35:07,2,0.272,RE,ESA5,1.01,NG,ESA5
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:33:29,EQ-02-A,1,0,day,02,L02AAI100170,2026-08-06 08:33:29,2026-08-06 08:35:30,1,0.558,OK,0000,0.84,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:33:53,EQ-02-A,1,0,day,02,L02AAI100171,2026-08-06 08:33:53,2026-08-06 08:35:51,1,0.423,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:34:33,EQ-02-A,1,0,day,02,L02AAI100172,2026-08-06 08:34:33,2026-08-06 08:36:29,2,0.491,RE,ESA6,1.36,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:35:04,EQ-02-A,1,0,day,02,L02AAI100173,2026-08-06 08:35:04,2026-08-06 08:37:01,2,0.513,OK,0000,0.81,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:35:35,EQ-02-A,1,0,day,02,L02AAI100174,2026-08-06 08:35:35,2026-08-06 08:37:38,1,0.649,RE,ESA4,1.23,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:35:55,EQ-02-A,1,0,day,02,L02AAI100175,2026-08-06 08:35:55,2026-08-06 08:37:54,2,0.579,OK,0000,0.82,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:36:29,EQ-02-A,1,0,day,02,L02AAI100176,2026-08-06 08:36:29,2026-08-06 08:38:34,2,0.403,RE,ESA0,1.26,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:37:03,EQ-02-A,1,0,day,02,L02AAI100177,2026-08-06 08:37:03,2026-08-06 08:39:07,1,0.502,OK,0000,0.86,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:37:23,EQ-02-A,1,0,day,02,L02AAI100178,2026-08-06 08:37:23,2026-08-06 08:39:24,2,0.46,OK,0000,0.8,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:37:44,EQ-02-A,1,0,day,02,L02AAI100179,2026-08-06 08:37:44,2026-08-06 08:39:44,2,0.435,OK,0000,0.87,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:38:20,EQ-02-A,1,0,day,02,L02AAI100180,2026-08-06 08:38:20,2026-08-06 08:40:20,2,0.455,OK,0000,0.83,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:38:44,EQ-02-A,1,0,day,02,L02AAI100181,2026-08-06 08:38:44,2026-08-06 08:40:46,1,0.648,OK,0000,0.81,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:39:13,EQ-02-A,1,0,day,02,L02AAI100182,2026-08-06 08:39:13,2026-08-06 08:41:09,2,0.269,RE,ESA1,1.23,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:39:43,EQ-02-A,1,1,day,02,L02AAI100183,2026-08-06 08:39:43,2026-08-06 08:41:41,1,0.427,RE,ESA5,1.15,NG,ESA5
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:40:05,EQ-02-A,1,1,day,02,L02AAI100184,2026-08-06 08:40:05,2026-08-06 08:42:01,1,0.474,RE,ESA7,1.3,NG,ESA7
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:40:27,EQ-02-A,1,0,day,02,L02AAI100185,2026-08-06 08:40:27,2026-08-06 08:42:31,1,0.499,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:40:49,EQ-02-A,1,0,day,02,L02AAI100186,2026-08-06 08:40:49,2026-08-06 08:42:51,2,0.772,OK,0000,0.83,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:41:29,EQ-02-A,1,0,day,02,L02AAI100187,2026-08-06 08:41:29,2026-08-06 08:43:25,2,0.542,OK,0000,0.82,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:41:50,EQ-02-A,1,0,day,02,L02AAI100188,2026-08-06 08:41:50,2026-08-06 08:43:46,1,0.373,RE,ESA3,1.19,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:42:15,EQ-02-A,1,0,day,02,L02AAI100189,2026-08-06 08:42:15,2026-08-06 08:44:13,2,0.428,OK,0000,0.85,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:42:36,EQ-02-A,1,0,day,02,L02AAI100190,2026-08-06 08:42:36,2026-08-06 08:44:34,2,0.852,OK,0000,0.81,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:43:11,EQ-02-A,1,0,day,02,L02AAI100191,2026-08-06 08:43:11,2026-08-06 08:45:08,1,0.438,OK,0000,0.84,OK,0000
LOT-20260806-AAI,line_02,pcb2,2026-08-06,2026-08-06 08:43:46,EQ-02-A,1,1,day,02,L02AAI100192,2026-08-06 08:43:46,2026-08-06 08:45:41,1,0.559,RE,ESA5,1.28,NG,ESA5
